"pokemon","nature","ev","hp","atk","def","spa","spd","spe","percent"
"Krookodile","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","57.929"
"Krookodile","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","24.905"
"Krookodile","Jolly","4/100/76/0/188/140","4","100","76","0","188","140","11.425"
"Krookodile","Naive","0/252/0/4/0/252","0","252","0","4","0","252","2.521"
"Krookodile","Adamant","0/252/76/0/0/176","0","252","76","0","0","176","0.761"
"Krookodile","Jolly","36/220/0/0/0/252","36","220","0","0","0","252","0.575"
"Lucario","Hasty","0/252/0/4/0/252","0","252","0","4","0","252","61.677"
"Lucario","Modest","252/0/0/252/0/4","252","0","0","252","0","4","14.861"
"Lucario","Jolly","252/4/0/0/0/252","252","4","0","0","0","252","8.122"
"Lucario","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","4.722"
"Lucario","Jolly","252/108/4/0/44/100","252","108","4","0","44","100","3.062"
"Lucario","Hasty","0/4/0/252/0/252","0","4","0","252","0","252","2.880"
"Lucario","Timid","0/0/0/252/4/252","0","0","0","252","4","252","2.708"
"Lucario","Jolly","20/252/0/0/0/236","20","252","0","0","0","236","1.036"
"Groudon","Adamant","0/252/4/0/0/252","0","252","4","0","0","252","83.486"
"Groudon","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","14.619"
"Groudon","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","0.877"
"Blaziken-Mega","Jolly","28/236/4/0/4/236","28","236","4","0","4","236","73.098"
"Blaziken-Mega","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","15.176"
"Blaziken-Mega","Adamant","0/252/0/0/4/252","0","252","0","0","4","252","3.588"
"Blaziken-Mega","Adamant","28/220/4/0/4/252","28","220","4","0","4","252","1.961"
"Blaziken-Mega","Adamant","0/252/4/0/0/252","0","252","4","0","0","252","1.293"
"Blaziken-Mega","Hardy","84/52/44/92/92/140","84","52","44","92","92","140","1.174"
"Blaziken-Mega","Adamant","12/236/4/0/4/252","12","236","4","0","4","252","1.155"
"Blaziken-Mega","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","0.757"
"Chandelure","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","64.383"
"Chandelure","Modest","0/0/0/252/4/252","0","0","0","252","4","252","20.453"
"Chandelure","Timid","0/0/0/252/4/252","0","0","0","252","4","252","14.686"
"Aggron","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","93.927"
"Aggron","Adamant","196/252/20/0/36/0","196","252","20","0","36","0","2.172"
"Aggron","Brave","252/252/0/0/4/0","252","252","0","0","4","0","1.946"
"Aggron","Brave","116/252/140/0/0/0","116","252","140","0","0","0","1.427"
"Serperior","Timid","4/0/0/252/0/252","4","0","0","252","0","252","47.248"
"Serperior","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","24.192"
"Serperior","Timid","0/0/0/252/4/252","0","0","0","252","4","252","12.082"
"Serperior","Modest","4/0/0/252/0/252","4","0","0","252","0","252","4.947"
"Serperior","Timid","108/0/0/148/0/252","108","0","0","148","0","252","3.829"
"Serperior","Timid","252/0/0/4/0/252","252","0","0","4","0","252","2.857"
"Serperior","Timid","164/0/0/92/0/252","164","0","0","92","0","252","1.130"
"Serperior","Timid","150/0/4/84/20/252","150","0","4","84","20","252","0.850"
"Serperior","Hasty","4/132/0/116/4/252","4","132","0","116","4","252","0.780"
"Arcanine","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","44.006"
"Arcanine","Jolly","244/0/164/0/0/100","244","0","164","0","0","100","14.998"
"Arcanine","Adamant","244/76/12/0/148/28","244","76","12","0","148","28","13.714"
"Arcanine","Careful","252/4/0/0/252/0","252","4","0","0","252","0","7.569"
"Arcanine","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","2.979"
"Arcanine","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","2.565"
"Arcanine","Adamant","252/8/124/0/124/0","252","8","124","0","124","0","1.940"
"Arcanine","Hasty","0/252/0/4/0/252","0","252","0","4","0","252","1.803"
"Arcanine","Calm","252/0/52/12/76/116","252","0","52","12","76","116","1.715"
"Arcanine","Careful","252/4/4/0/236/12","252","4","4","0","236","12","1.117"
"Arcanine","Calm","252/0/4/0/252/0","252","0","4","0","252","0","1.048"
"Arcanine","Jolly","252/4/84/0/164/0","252","4","84","0","164","0","0.991"
"Arcanine","Bold","252/0/252/0/0/4","252","0","252","0","0","4","0.791"
"Arcanine","Relaxed","252/0/252/0/4/0","252","0","252","0","4","0","0.754"
"Arcanine","Adamant","84/252/0/0/0/172","84","252","0","0","0","172","0.611"
"Arcanine","Adamant","252/76/116/0/60/0","252","76","116","0","60","0","0.578"
"Oranguru","Bold","252/0/36/4/148/64","252","0","36","4","148","64","27.257"
"Oranguru","Sassy","252/0/180/0/76/0","252","0","180","0","76","0","26.409"
"Oranguru","Calm","252/0/140/24/92/0","252","0","140","24","92","0","8.401"
"Oranguru","Relaxed","252/0/228/0/28/0","252","0","228","0","28","0","7.579"
"Oranguru","Relaxed","220/0/236/0/52/0","220","0","236","0","52","0","5.723"
"Oranguru","Bold","76/0/252/0/4/176","76","0","252","0","4","176","4.550"
"Oranguru","Sassy","220/0/92/156/36/0","220","0","92","156","36","0","3.790"
"Oranguru","Sassy","252/0/4/0/252/0","252","0","4","0","252","0","2.310"
"Oranguru","Sassy","252/0/140/20/92/0","252","0","140","20","92","0","2.164"
"Oranguru","Sassy","252/0/0/4/252/0","252","0","0","4","252","0","1.485"
"Oranguru","Calm","204/0/0/4/252/48","204","0","0","4","252","48","1.021"
"Oranguru","Sassy","252/0/156/0/100/0","252","0","156","0","100","0","0.938"
"Oranguru","Bold","4/0/252/0/252/0","4","0","252","0","252","0","0.775"
"Oranguru","Calm","252/0/164/0/92/0","252","0","164","0","92","0","0.773"
"Oranguru","Sassy","252/0/172/0/84/0","252","0","172","0","84","0","0.699"
"Oranguru","Modest","252/0/164/0/92/0","252","0","164","0","92","0","0.599"
"Oranguru","Serious","252/0/164/0/92/0","252","0","164","0","92","0","0.541"
"Oranguru","Relaxed","252/0/252/0/4/0","252","0","252","0","4","0","0.530"
"Venusaur","Timid","4/0/0/252/0/252","4","0","0","252","0","252","24.402"
"Venusaur","Timid","0/0/0/252/4/252","0","0","0","252","4","252","21.733"
"Venusaur","Modest","4/0/0/252/0/252","4","0","0","252","0","252","17.062"
"Venusaur","Modest","0/0/0/252/4/252","0","0","0","252","4","252","16.655"
"Venusaur","Modest","252/0/0/236/0/20","252","0","0","236","0","20","12.165"
"Venusaur","Timid","12/0/4/252/4/236","12","0","4","252","4","236","2.895"
"Venusaur","Modest","160/0/0/252/0/96","160","0","0","252","0","96","1.003"
"Venusaur","Modest","44/0/4/252/4/204","44","0","4","252","4","204","1.003"
"Venusaur","Modest","180/0/0/252/0/76","180","0","0","252","0","76","0.756"
"Heliolisk","Timid","4/0/0/252/0/252","4","0","0","252","0","252","61.626"
"Heliolisk","Hasty","0/4/0/252/0/252","0","4","0","252","0","252","17.880"
"Heliolisk","Timid","0/0/0/204/52/252","0","0","0","204","52","252","14.446"
"Heliolisk","Timid","0/0/0/252/4/252","0","0","0","252","4","252","5.784"
"Beedrill-Mega","Jolly","0/252/0/0/20/236","0","252","0","0","20","236","69.467"
"Beedrill-Mega","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","20.658"
"Beedrill-Mega","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","2.957"
"Beedrill-Mega","Jolly","6/252/0/0/0/252","6","252","0","0","0","252","2.453"
"Beedrill-Mega","Jolly","0/244/12/0/0/252","0","244","12","0","0","252","1.876"
"Beedrill-Mega","Jolly","28/252/4/0/4/220","28","252","4","0","4","220","1.696"
"Swampert-Mega","Adamant","0/252/0/0/4/252","0","252","0","0","4","252","40.609"
"Swampert-Mega","Adamant","100/252/0/0/56/100","100","252","0","0","56","100","9.630"
"Swampert-Mega","Adamant","228/128/36/0/104/12","228","128","36","0","104","12","8.695"
"Swampert-Mega","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","3.951"
"Swampert-Mega","Adamant","172/252/0/0/0/84","172","252","0","0","0","84","3.756"
"Swampert-Mega","Adamant","84/252/0/0/0/172","84","252","0","0","0","172","3.421"
"Swampert-Mega","Adamant","148/252/0/0/4/100","148","252","0","0","4","100","2.916"
"Swampert-Mega","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","2.873"
"Swampert-Mega","Adamant","0/252/0/0/84/172","0","252","0","0","84","172","2.554"
"Swampert-Mega","Careful","252/12/100/0/144/0","252","12","100","0","144","0","2.416"
"Swampert-Mega","Adamant","0/4/252/0/252/0","0","4","252","0","252","0","2.020"
"Swampert-Mega","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","1.755"
"Swampert-Mega","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","1.569"
"Swampert-Mega","Impish","252/64/92/0/100/0","252","64","92","0","100","0","1.216"
"Swampert-Mega","Brave","252/0/156/0/98/0","252","0","156","0","98","0","1.214"
"Swampert-Mega","Adamant","188/236/0/0/0/84","188","236","0","0","0","84","1.100"
"Swampert-Mega","Adamant","116/252/0/0/0/140","116","252","0","0","0","140","0.962"
"Swampert-Mega","Bold","252/0/252/4/0/0","252","0","252","4","0","0","0.910"
"Swampert-Mega","Impish","200/140/84/0/0/84","200","140","84","0","0","84","0.866"
"Swampert-Mega","Adamant","120/252/0/0/0/136","120","252","0","0","0","136","0.858"
"Swampert-Mega","Adamant","176/252/0/0/68/12","176","252","0","0","68","12","0.787"
"Swampert-Mega","Adamant","104/252/0/0/0/152","104","252","0","0","0","152","0.774"
"Swampert-Mega","Adamant","36/252/0/0/0/220","36","252","0","0","0","220","0.770"
"Swampert-Mega","Adamant","132/252/0/0/0/124","132","252","0","0","0","124","0.553"
"Giratina","Bold","252/0/172/4/60/20","252","0","172","4","60","20","25.079"
"Giratina","Bold","148/0/156/4/196/4","148","0","156","4","196","4","23.852"
"Giratina","Modest","60/0/4/228/4/212","60","0","4","228","4","212","21.640"
"Giratina","Timid","0/0/0/252/4/252","0","0","0","252","4","252","12.368"
"Giratina","Modest","252/0/0/252/4/0","252","0","0","252","4","0","12.216"
"Giratina","Bold","4/0/252/0/252/0","4","0","252","0","252","0","3.432"
"Palkia","Sassy","252/0/0/100/156/0","252","0","0","100","156","0","55.339"
"Palkia","Modest","236/0/4/36/44/188","236","0","4","36","44","188","18.231"
"Palkia","Quiet","252/0/116/92/44/0","252","0","116","92","44","0","6.635"
"Palkia","Quiet","236/0/20/76/172/0","236","0","20","76","172","0","4.239"
"Palkia","Timid","4/0/0/252/0/252","4","0","0","252","0","252","3.004"
"Palkia","Quiet","236/0/20/76/176/0","236","0","20","76","176","0","2.164"
"Palkia","Quiet","244/0/0/76/188/0","244","0","0","76","188","0","1.707"
"Palkia","Timid","0/0/0/252/0/252","0","0","0","252","0","252","1.655"
"Palkia","Timid","0/0/0/252/4/252","0","0","0","252","4","252","1.348"
"Palkia","Calm","252/0/100/0/156/0","252","0","100","0","156","0","1.241"
"Palkia","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","1.065"
"Palkia","Modest","252/0/36/28/4/188","252","0","36","28","4","188","0.794"
"Palkia","Modest","180/0/0/252/0/76","180","0","0","252","0","76","0.500"
"Araquanid","Brave","252/156/68/4/28/0","252","156","68","4","28","0","31.776"
"Araquanid","Brave","252/244/0/0/12/0","252","244","0","0","12","0","21.117"
"Araquanid","Sassy","252/196/0/0/60/0","252","196","0","0","60","0","14.705"
"Araquanid","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","12.090"
"Araquanid","Brave","252/252/0/0/4/0","252","252","0","0","4","0","7.746"
"Araquanid","Calm","252/0/156/20/76/0","252","0","156","20","76","0","5.621"
"Araquanid","Brave","220/252/0/0/36/0","220","252","0","0","36","0","2.169"
"Araquanid","Adamant","252/88/100/0/0/68","252","88","100","0","0","68","1.395"
"Araquanid","Bold","252/0/116/4/132/4","252","0","116","4","132","4","1.281"
"Araquanid","Sassy","252/156/36/4/60/0","252","156","36","4","60","0","0.802"
"Sharpedo-Mega","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","76.356"
"Sharpedo-Mega","Adamant","0/252/0/0/4/252","0","252","0","0","4","252","23.293"
"Cloyster","Brave","252/252/0/0/4/0","252","252","0","0","4","0","56.233"
"Cloyster","Naughty","0/252/0/4/0/252","0","252","0","4","0","252","27.006"
"Cloyster","Serious","0/252/252/0/0/4","0","252","252","0","0","4","9.460"
"Cloyster","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","5.698"
"Cloyster","Lax","0/84/244/0/0/180","0","84","244","0","0","180","0.738"
"Reuniclus","Sassy","212/0/164/76/56/0","212","0","164","76","56","0","65.660"
"Reuniclus","Sassy","252/0/4/0/252/0","252","0","4","0","252","0","28.732"
"Reuniclus","Sassy","148/0/252/0/108/0","148","0","252","0","108","0","3.688"
"Reuniclus","Quiet","252/0/0/252/0/0","252","0","0","252","0","0","0.966"
"Slowbro","Relaxed","252/0/76/40/140/0","252","0","76","40","140","0","98.359"
"Slowbro","Bold","252/0/252/4/0/0","252","0","252","4","0","0","0.858"
"Gyarados-Mega","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","27.937"
"Gyarados-Mega","Adamant","0/252/0/0/4/252","0","252","0","0","4","252","15.319"
"Gyarados-Mega","Jolly","124/204/4/0/4/172","124","204","4","0","4","172","11.769"
"Gyarados-Mega","Adamant","212/36/4/0/4/252","212","36","4","0","4","252","11.683"
"Gyarados-Mega","Adamant","252/44/180/0/4/28","252","44","180","0","4","28","7.833"
"Gyarados-Mega","Jolly","196/52/4/0/4/252","196","52","4","0","4","252","5.289"
"Gyarados-Mega","Jolly","4/248/0/0/4/252","4","248","0","0","4","252","4.575"
"Gyarados-Mega","Jolly","132/204/4/0/4/164","132","204","4","0","4","164","2.470"
"Gyarados-Mega","Jolly","88/252/0/0/92/76","88","252","0","0","92","76","2.384"
"Gyarados-Mega","Adamant","156/252/0/0/4/96","156","252","0","0","4","96","1.525"
"Gyarados-Mega","Jolly","244/4/12/0/36/212","244","4","12","0","36","212","1.415"
"Gyarados-Mega","Jolly","132/156/4/0/4/212","132","156","4","0","4","212","1.362"
"Gyarados-Mega","Adamant","180/252/4/0/4/68","180","252","4","0","4","68","1.216"
"Gyarados-Mega","Adamant","252/36/4/0/172/44","252","36","4","0","172","44","1.054"
"Gyarados-Mega","Jolly","100/228/4/0/4/172","100","228","4","0","4","172","0.975"
"Raikou","Timid","12/0/76/228/28/164","12","0","76","228","28","164","45.272"
"Raikou","Timid","244/0/4/20/92/148","244","0","4","20","92","148","36.940"
"Raikou","Modest","108/0/0/148/0/252","108","0","0","148","0","252","3.241"
"Raikou","Modest","40/0/0/126/90/252","40","0","0","126","90","252","3.217"
"Raikou","Timid","4/0/0/252/0/252","4","0","0","252","0","252","2.782"
"Raikou","Timid","12/0/76/252/28/140","12","0","76","252","28","140","2.566"
"Raikou","Timid","0/0/0/252/4/252","0","0","0","252","4","252","2.145"
"Raikou","Modest","0/0/0/252/4/252","0","0","0","252","4","252","1.725"
"Raikou","Timid","0/0/0/252/0/252","0","0","0","252","0","252","0.769"
"Raikou","Bold","108/0/252/0/148/0","108","0","252","0","148","0","0.551"
"Greninja","Timid","0/0/0/252/4/252","0","0","0","252","4","252","20.280"
"Greninja","Hasty","0/252/0/12/0/244","0","252","0","12","0","244","14.024"
"Greninja","Naive","0/252/0/4/0/252","0","252","0","4","0","252","13.942"
"Greninja","Hasty","0/124/0/132/0/252","0","124","0","132","0","252","11.291"
"Greninja","Mild","0/212/0/252/0/44","0","212","0","252","0","44","7.208"
"Greninja","Timid","4/0/0/252/0/252","4","0","0","252","0","252","6.929"
"Greninja","Hasty","4/0/0/252/0/252","4","0","0","252","0","252","6.006"
"Greninja","Mild","0/124/0/132/0/252","0","124","0","132","0","252","4.395"
"Greninja","Hardy","4/0/0/252/0/252","4","0","0","252","0","252","4.311"
"Greninja","Hasty","4/36/0/108/116/244","4","36","0","108","116","244","3.259"
"Greninja","Timid","252/0/0/4/0/252","252","0","0","4","0","252","1.326"
"Greninja","Timid","4/0/4/140/116/244","4","0","4","140","116","244","1.045"
"Greninja","Modest","0/0/0/252/4/252","0","0","0","252","4","252","0.963"
"Greninja","Serious","4/0/0/252/0/252","4","0","0","252","0","252","0.709"
"Greninja","Brave","60/116/244/84/4/0","60","116","244","84","4","0","0.647"
"Greninja","Modest","4/0/0/252/0/252","4","0","0","252","0","252","0.609"
"Greninja","Jolly","252/4/0/0/0/252","252","4","0","0","0","252","0.588"
"Wigglytuff","Quiet","252/0/4/252/0/0","252","0","4","252","0","0","96.194"
"Wigglytuff","Quiet","0/0/44/252/212/0","0","0","44","252","212","0","3.673"
"Porygon2","Sassy","244/0/68/0/196/0","244","0","68","0","196","0","48.958"
"Porygon2","Calm","244/0/68/0/196/0","244","0","68","0","196","0","19.710"
"Porygon2","Sassy","244/0/12/0/252/0","244","0","12","0","252","0","11.038"
"Porygon2","Sassy","244/4/92/28/140/0","244","4","92","28","140","0","9.315"
"Porygon2","Sassy","244/0/92/28/140/0","244","0","92","28","140","0","4.092"
"Porygon2","Calm","244/0/0/12/252/0","244","0","0","12","252","0","1.954"
"Porygon2","Sassy","244/0/0/12/252/0","244","0","0","12","252","0","1.243"
"Porygon2","Sassy","252/0/148/16/92/0","252","0","148","16","92","0","1.234"
"Guzzlord","Hardy","0/0/44/212/252/0","0","0","44","212","252","0","57.387"
"Guzzlord","Modest","252/0/252/0/4/0","252","0","252","0","4","0","36.443"
"Guzzlord","Modest","252/0/0/252/4/0","252","0","0","252","4","0","5.711"
"Infernape","Hasty","0/252/0/4/0/252","0","252","0","4","0","252","53.486"
"Infernape","Timid","4/0/0/252/0/252","4","0","0","252","0","252","18.211"
"Infernape","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","15.297"
"Infernape","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","5.427"
"Infernape","Jolly","60/252/0/0/0/196","60","252","0","0","0","196","2.356"
"Infernape","Jolly","36/252/0/0/0/220","36","252","0","0","0","220","2.047"
"Infernape","Naive","0/100/0/156/0/252","0","100","0","156","0","252","1.024"
"Infernape","Hasty","0/252/0/0/4/252","0","252","0","0","4","252","0.757"
"Infernape","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","0.570"
"Kyurem-Black","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","39.472"
"Kyurem-Black","Quiet","132/28/0/196/76/76","132","28","0","196","76","76","37.098"
"Kyurem-Black","Naive","4/252/0/0/0/252","4","252","0","0","0","252","11.762"
"Kyurem-Black","Adamant","252/252/0/0/0/4","252","252","0","0","0","4","3.383"
"Kyurem-Black","Impish","4/4/252/0/12/236","4","4","252","0","12","236","2.319"
"Kyurem-Black","Naive","0/252/0/4/0/252","0","252","0","4","0","252","1.027"
"Kyurem-Black","Brave","148/12/20/180/20/128","148","12","20","180","20","128","0.936"
"Kyurem-Black","Rash","0/36/0/252/0/220","0","36","0","252","0","220","0.868"
"Kyurem-Black","Brave","44/252/0/0/212/0","44","252","0","0","212","0","0.805"
"Kyurem-Black","Hasty","0/252/0/4/0/252","0","252","0","4","0","252","0.635"
"Kyurem-Black","Adamant","252/252/4/0/0/0","252","252","4","0","0","0","0.510"
"Lurantis","Brave","252/252/4/0/0/0","252","252","4","0","0","0","44.540"
"Lurantis","Jolly","4/252/4/0/4/244","4","252","4","0","4","244","35.740"
"Lurantis","Jolly","0/252/4/0/0/252","0","252","4","0","0","252","6.173"
"Lurantis","Adamant","252/148/100/0/4/4","252","148","100","0","4","4","3.718"
"Lurantis","Adamant","252/148/44/0/60/4","252","148","44","0","60","4","2.453"
"Lurantis","Adamant","252/148/44/0/60/0","252","148","44","0","60","0","2.279"
"Lurantis","Brave","252/116/92/0/44/4","252","116","92","0","44","4","2.145"
"Lurantis","Brave","252/76/52/0/124/0","252","76","52","0","124","0","1.418"
"Lurantis","Brave","252/252/0/0/4/0","252","252","0","0","4","0","0.648"
"Mismagius","Timid","4/0/0/252/0/252","4","0","0","252","0","252","59.101"
"Mismagius","Timid","252/0/4/0/0/252","252","0","4","0","0","252","24.802"
"Mismagius","Timid","0/0/0/252/4/252","0","0","0","252","4","252","15.119"
"Mismagius","Modest","0/0/84/252/0/172","0","0","84","252","0","172","0.573"
"Nidoking","Timid","0/0/0/252/4/252","0","0","0","252","4","252","69.130"
